date,product_category_name,demanda_real,demanda_prevista,erro,erro_absoluto,cenario,modelo
2018-08-01,eletrodomesticos_2,14,30.60752682057864,-16.60752682057864,16.60752682057864,Sem Pareto (74 categorias),Linear Regression
2018-06-01,eletronicos,191,229.5813084286965,-38.5813084286965,38.5813084286965,Sem Pareto (74 categorias),Linear Regression
2018-07-01,eletronicos,151,218.55057916530495,-67.55057916530495,67.55057916530495,Sem Pareto (74 categorias),Linear Regression
2018-08-01,eletronicos,119,193.54135277414753,-74.54135277414753,74.54135277414753,Sem Pareto (74 categorias),Linear Regression
2018-06-01,eletroportateis,49,57.412830951001524,-8.412830951001524,8.412830951001524,Sem Pareto (74 categorias),Linear Regression
2018-07-01,eletroportateis,42,56.18912466002439,-14.18912466002439,14.18912466002439,Sem Pareto (74 categorias),Linear Regression
2018-08-01,eletroportateis,23,54.16717408944896,-31.167174089448963,31.167174089448963,Sem Pareto (74 categorias),Linear Regression
2018-06-01,esporte_lazer,419,559.8007272028444,-140.80072720284443,140.80072720284443,Sem Pareto (74 categorias),Linear Regression
2018-07-01,esporte_lazer,460,499.0014537642128,-39.00145376421278,39.00145376421278,Sem Pareto (74 categorias),Linear Regression
2018-08-01,esporte_lazer,471,492.56488302039725,-21.564883020397247,21.564883020397247,Sem Pareto (74 categorias),Linear Regression
2018-06-01,fashion_bolsas_e_acessorios,87,120.26464234853847,-33.26464234853847,33.26464234853847,Sem Pareto (74 categorias),Linear Regression
2018-07-01,fashion_bolsas_e_acessorios,74,113.36518218134734,-39.365182181347336,39.365182181347336,Sem Pareto (74 categorias),Linear Regression
2018-08-01,fashion_bolsas_e_acessorios,126,103.48147679422618,22.518523205773818,22.518523205773818,Sem Pareto (74 categorias),Linear Regression
2018-06-01,fashion_calcados,10,18.6546218736803,-8.654621873680298,8.654621873680298,Sem Pareto (74 categorias),Linear Regression
2018-07-01,fashion_calcados,5,20.256207160793565,-15.256207160793565,15.256207160793565,Sem Pareto (74 categorias),Linear Regression
2018-08-01,fashion_calcados,3,19.603267806887743,-16.603267806887743,16.603267806887743,Sem Pareto (74 categorias),Linear Regression
2018-06-01,fashion_esporte,0,7.612680786372948,-7.612680786372948,7.612680786372948,Sem Pareto (74 categorias),Linear Regression
2018-07-01,fashion_esporte,0,9.214266073482577,-9.214266073482577,9.214266073482577,Sem Pareto (74 categorias),Linear Regression
2018-08-01,fashion_esporte,1,10.581047580839368,-9.581047580839368,9.581047580839368,Sem Pareto (74 categorias),Linear Regression
2018-06-01,fashion_roupa_feminina,0,9.06333630339941,-9.06333630339941,9.06333630339941,Sem Pareto (74 categorias),Linear Regression
2018-07-01,fashion_roupa_feminina,0,9.593607859525946,-9.593607859525946,9.593607859525946,Sem Pareto (74 categorias),Linear Regression
2018-08-01,fashion_roupa_feminina,3,10.762430846305506,-7.762430846305506,7.762430846305506,Sem Pareto (74 categorias),Linear Regression
2018-06-01,fashion_roupa_infanto_juvenil,1,7.017664208276983,-6.017664208276983,6.017664208276983,Sem Pareto (74 categorias),Linear Regression
2018-07-01,fashion_roupa_infanto_juvenil,0,9.204415247633733,-9.204415247633733,9.204415247633733,Sem Pareto (74 categorias),Linear Regression
2018-08-01,fashion_roupa_infanto_juvenil,0,10.496943053160066,-10.496943053160066,10.496943053160066,Sem Pareto (74 categorias),Linear Regression
2018-06-01,fashion_roupa_masculina,7,8.688960580046114,-1.688960580046114,1.688960580046114,Sem Pareto (74 categorias),Linear Regression
2018-07-01,fashion_roupa_masculina,5,13.043901371096581,-8.043901371096581,8.043901371096581,Sem Pareto (74 categorias),Linear Regression
2018-08-01,fashion_roupa_masculina,3,15.333489205782826,-12.333489205782826,12.333489205782826,Sem Pareto (74 categorias),Linear Regression
2018-06-01,fashion_underwear_e_moda_praia,7,13.013097151680995,-6.013097151680995,6.013097151680995,Sem Pareto (74 categorias),Linear Regression
2018-07-01,fashion_underwear_e_moda_praia,2,15.348317081472487,-13.348317081472487,13.348317081472487,Sem Pareto (74 categorias),Linear Regression
2018-08-01,fashion_underwear_e_moda_praia,1,15.02506819798873,-14.02506819798873,14.02506819798873,Sem Pareto (74 categorias),Linear Regression
2018-06-01,ferramentas_jardim,184,294.2003372438339,-110.20033724383393,110.20033724383393,Sem Pareto (74 categorias),Linear Regression
2018-07-01,ferramentas_jardim,177,257.18833377280316,-80.18833377280316,80.18833377280316,Sem Pareto (74 categorias),Linear Regression
2018-08-01,ferramentas_jardim,136,226.93304609606275,-90.93304609606275,90.93304609606275,Sem Pareto (74 categorias),Linear Regression
2018-06-01,flores,2,8.877207839592302,-6.877207839592302,6.877207839592302,Sem Pareto (74 categorias),Linear Regression
2018-07-01,flores,2,10.602536458671239,-8.602536458671239,8.602536458671239,Sem Pareto (74 categorias),Linear Regression
2018-08-01,flores,0,12.200029176168755,-12.200029176168755,12.200029176168755,Sem Pareto (74 categorias),Linear Regression
2018-06-01,fraldas_higiene,7,10.089476811324857,-3.0894768113248574,3.0894768113248574,Sem Pareto (74 categorias),Linear Regression
2018-07-01,fraldas_higiene,3,13.257349157305725,-10.257349157305725,10.257349157305725,Sem Pareto (74 categorias),Linear Regression
2018-08-01,fraldas_higiene,3,14.12915733677437,-11.12915733677437,11.12915733677437,Sem Pareto (74 categorias),Linear Regression
2018-06-01,industria_comercio_e_negocios,26,46.5684490229396,-20.568449022939603,20.568449022939603,Sem Pareto (74 categorias),Linear Regression
2018-07-01,industria_comercio_e_negocios,14,40.34015693857509,-26.34015693857509,26.34015693857509,Sem Pareto (74 categorias),Linear Regression
2018-08-01,industria_comercio_e_negocios,10,32.342921053226746,-22.342921053226746,22.342921053226746,Sem Pareto (74 categorias),Linear Regression
2018-06-01,informatica_acessorios,401,518.0761668005616,-117.07616680056162,117.07616680056162,Sem Pareto (74 categorias),Linear Regression
2018-07-01,informatica_acessorios,418,467.41251747804927,-49.41251747804927,49.41251747804927,Sem Pareto (74 categorias),Linear Regression
2018-08-01,informatica_acessorios,415,457.5126528486908,-42.51265284869078,42.51265284869078,Sem Pareto (74 categorias),Linear Regression
2018-06-01,instrumentos_musicais,47,64.58731121435994,-17.587311214359943,17.587311214359943,Sem Pareto (74 categorias),Linear Regression
2018-07-01,instrumentos_musicais,36,61.44050718150538,-25.44050718150538,25.44050718150538,Sem Pareto (74 categorias),Linear Regression
2018-08-01,instrumentos_musicais,41,54.54007029041895,-13.540070290418953,13.540070290418953,Sem Pareto (74 categorias),Linear Regression
2018-06-01,la_cuisine,0,7.7246592191986565,-7.7246592191986565,7.7246592191986565,Sem Pareto (74 categorias),Linear Regression
2018-07-01,la_cuisine,0,9.095533296171197,-9.095533296171197,9.095533296171197,Sem Pareto (74 categorias),Linear Regression
2018-08-01,la_cuisine,0,10.412825173381862,-10.412825173381862,10.412825173381862,Sem Pareto (74 categorias),Linear Regression
2018-06-01,livros_importados,9,13.4838056055778,-4.4838056055778,4.4838056055778,Sem Pareto (74 categorias),Linear Regression
2018-07-01,livros_importados,7,16.692342232559895,-9.692342232559895,9.692342232559895,Sem Pareto (74 categorias),Linear Regression
2018-08-01,livros_importados,1,17.317461966129486,-16.317461966129486,16.317461966129486,Sem Pareto (74 categorias),Linear Regression
2018-06-01,livros_interesse_geral,38,52.76698938105619,-14.766989381056192,14.766989381056192,Sem Pareto (74 categorias),Linear Regression
2018-07-01,livros_interesse_geral,25,50.62603221328391,-25.626032213283906,25.626032213283906,Sem Pareto (74 categorias),Linear Regression
2018-08-01,livros_interesse_geral,36,43.478108658251585,-7.478108658251585,7.478108658251585,Sem Pareto (74 categorias),Linear Regression
2018-06-01,livros_tecnicos,26,43.017603353415325,-17.017603353415325,17.017603353415325,Sem Pareto (74 categorias),Linear Regression
2018-07-01,livros_tecnicos,26,42.448373155366426,-16.448373155366426,16.448373155366426,Sem Pareto (74 categorias),Linear Regression
2018-08-01,livros_tecnicos,29,37.32248808928125,-8.32248808928125,8.32248808928125,Sem Pareto (74 categorias),Linear Regression
2018-06-01,malas_acessorios,36,63.29092928007958,-27.29092928007958,27.29092928007958,Sem Pareto (74 categorias),Linear Regression
2018-07-01,malas_acessorios,54,57.72932407607732,-3.7293240760773188,3.7293240760773188,Sem Pareto (74 categorias),Linear Regression
2018-08-01,malas_acessorios,64,62.37806234931122,1.6219376506887784,1.6219376506887784,Sem Pareto (74 categorias),Linear Regression
2018-06-01,market_place,7,21.663441964054073,-14.663441964054073,14.663441964054073,Sem Pareto (74 categorias),Linear Regression
2018-07-01,market_place,4,20.338438785111066,-16.338438785111066,16.338438785111066,Sem Pareto (74 categorias),Linear Regression
2018-08-01,market_place,8,18.531981893731427,-10.531981893731427,10.531981893731427,Sem Pareto (74 categorias),Linear Regression
2018-06-01,moveis_colchao_e_estofado,0,7.69192472731811,-7.69192472731811,7.69192472731811,Sem Pareto (74 categorias),Linear Regression
2018-07-01,moveis_colchao_e_estofado,1,9.37575233413736,-8.37575233413736,8.37575233413736,Sem Pareto (74 categorias),Linear Regression
2018-08-01,moveis_colchao_e_estofado,0,11.195967643889162,-11.195967643889162,11.195967643889162,Sem Pareto (74 categorias),Linear Regression
2018-06-01,moveis_cozinha_area_de_servico_jantar_e_jardim,29,22.672444936219108,6.327555063780892,6.327555063780892,Sem Pareto (74 categorias),Linear Regression
2018-07-01,moveis_cozinha_area_de_servico_jantar_e_jardim,22,29.682560188972275,-7.682560188972275,7.682560188972275,Sem Pareto (74 categorias),Linear Regression
2018-08-01,moveis_cozinha_area_de_servico_jantar_e_jardim,20,32.45749778435129,-12.45749778435129,12.45749778435129,Sem Pareto (74 categorias),Linear Regression
2018-06-01,moveis_decoracao,402,580.2982298930074,-178.29822989300737,178.29822989300737,Sem Pareto (74 categorias),Linear Regression
2018-07-01,moveis_decoracao,436,506.6415805646611,-70.64158056466113,70.64158056466113,Sem Pareto (74 categorias),Linear Regression
2018-08-01,moveis_decoracao,430,467.6971756353305,-37.697175635330495,37.697175635330495,Sem Pareto (74 categorias),Linear Regression
2018-06-01,moveis_escritorio,76,124.79247131150623,-48.79247131150623,48.79247131150623,Sem Pareto (74 categorias),Linear Regression
2018-07-01,moveis_escritorio,80,104.383613448299,-24.383613448299002,24.383613448299002,Sem Pareto (74 categorias),Linear Regression
2018-08-01,moveis_escritorio,30,98.23381773303481,-68.23381773303481,68.23381773303481,Sem Pareto (74 categorias),Linear Regression
2018-06-01,moveis_quarto,9,13.110160788281064,-4.110160788281064,4.110160788281064,Sem Pareto (74 categorias),Linear Regression
2018-07-01,moveis_quarto,10,15.973068222298025,-5.973068222298025,5.973068222298025,Sem Pareto (74 categorias),Linear Regression
2018-08-01,moveis_quarto,12,18.584396422749705,-6.584396422749705,6.584396422749705,Sem Pareto (74 categorias),Linear Regression
2018-06-01,moveis_sala,29,29.35661373594121,-0.3566137359412096,0.3566137359412096,Sem Pareto (74 categorias),Linear Regression
2018-07-01,moveis_sala,54,32.419114639833424,21.580885360166576,21.580885360166576,Sem Pareto (74 categorias),Linear Regression
2018-08-01,moveis_sala,40,46.7352772948725,-6.735277294872503,6.735277294872503,Sem Pareto (74 categorias),Linear Regression
2018-06-01,musica,3,11.07858971208043,-8.07858971208043,8.07858971208043,Sem Pareto (74 categorias),Linear Regression
2018-07-01,musica,3,12.300956385395693,-9.300956385395693,9.300956385395693,Sem Pareto (74 categorias),Linear Regression
2018-08-01,musica,6,13.156825842332182,-7.156825842332182,7.156825842332182,Sem Pareto (74 categorias),Linear Regression
2018-06-01,papelaria,167,152.75380527838934,14.246194721610664,14.246194721610664,Sem Pareto (74 categorias),Linear Regression
2018-07-01,papelaria,190,162.87272136134925,27.12727863865075,27.12727863865075,Sem Pareto (74 categorias),Linear Regression
2018-08-01,papelaria,169,182.85836768793524,-13.858367687935242,13.858367687935242,Sem Pareto (74 categorias),Linear Regression
2018-06-01,pc_gamer,0,6.889103992183664,-6.889103992183664,6.889103992183664,Sem Pareto (74 categorias),Linear Regression
2018-07-01,pc_gamer,2,8.770890119576507,-6.7708901195765065,6.7708901195765065,Sem Pareto (74 categorias),Linear Regression
2018-08-01,pc_gamer,1,10.995049601580831,-9.995049601580831,9.995049601580831,Sem Pareto (74 categorias),Linear Regression
2018-06-01,pcs,13,20.34863968476202,-7.34863968476202,7.34863968476202,Sem Pareto (74 categorias),Linear Regression
2018-07-01,pcs,8,22.412368583747593,-14.412368583747593,14.412368583747593,Sem Pareto (74 categorias),Linear Regression
2018-08-01,pcs,12,21.709939599699283,-9.709939599699283,9.709939599699283,Sem Pareto (74 categorias),Linear Regression
2018-06-01,perfumaria,186,201.09727483397728,-15.09727483397728,15.09727483397728,Sem Pareto (74 categorias),Linear Regression
2018-07-01,perfumaria,199,203.792543269632,-4.792543269632006,4.792543269632006,Sem Pareto (74 categorias),Linear Regression
2018-08-01,perfumaria,218,208.51614089661598,9.48385910338402,9.48385910338402,Sem Pareto (74 categorias),Linear Regression
2018-06-01,pet_shop,178,147.03936780159347,30.96063219840653,30.96063219840653,Sem Pareto (74 categorias),Linear Regression
2018-07-01,pet_shop,158,159.65832768145992,-1.658327681459923,1.658327681459923,Sem Pareto (74 categorias),Linear Regression
2018-08-01,pet_shop,198,163.27946176143814,34.72053823856186,34.72053823856186,Sem Pareto (74 categorias),Linear Regression
2018-06-01,portateis_casa_forno_e_cafe,3,15.961752543480543,-12.961752543480543,12.961752543480543,Sem Pareto (74 categorias),Linear Regression
2018-07-01,portateis_casa_forno_e_cafe,15,14.596008057087602,0.40399194291239837,0.40399194291239837,Sem Pareto (74 categorias),Linear Regression
2018-08-01,portateis_casa_forno_e_cafe,17,18.980445699355187,-1.9804456993551867,1.9804456993551867,Sem Pareto (74 categorias),Linear Regression
2018-06-01,portateis_cozinha_e_preparadores_de_alimentos,0,7.742417516019486,-7.742417516019486,7.742417516019486,Sem Pareto (74 categorias),Linear Regression
2018-07-01,portateis_cozinha_e_preparadores_de_alimentos,8,9.376716979473713,-1.3767169794737129,1.3767169794737129,Sem Pareto (74 categorias),Linear Regression
2018-08-01,portateis_cozinha_e_preparadores_de_alimentos,4,13.56311907471536,-9.56311907471536,9.56311907471536,Sem Pareto (74 categorias),Linear Regression
2018-06-01,relogios_presentes,477,541.6190438213016,-64.6190438213016,64.6190438213016,Sem Pareto (74 categorias),Linear Regression
2018-07-01,relogios_presentes,521,524.0361455327293,-3.036145532729279,3.036145532729279,Sem Pareto (74 categorias),Linear Regression
2018-08-01,relogios_presentes,411,508.2393774364282,-97.23937743642819,97.23937743642819,Sem Pareto (74 categorias),Linear Regression
2018-06-01,seguros_e_servicos,0,6.808453132929571,-6.808453132929571,6.808453132929571,Sem Pareto (74 categorias),Linear Regression
2018-07-01,seguros_e_servicos,0,8.690239260322414,-8.690239260322414,8.690239260322414,Sem Pareto (74 categorias),Linear Regression
2018-08-01,seguros_e_servicos,0,10.106510397821694,-10.106510397821694,10.106510397821694,Sem Pareto (74 categorias),Linear Regression
2018-06-01,sinalizacao_e_seguranca,27,23.646449408501212,3.353550591498788,3.353550591498788,Sem Pareto (74 categorias),Linear Regression
2018-07-01,sinalizacao_e_seguranca,29,26.817514626647608,2.1824853733523923,2.1824853733523923,Sem Pareto (74 categorias),Linear Regression
2018-08-01,sinalizacao_e_seguranca,22,33.21049164012584,-11.210491640125838,11.210491640125838,Sem Pareto (74 categorias),Linear Regression
2018-06-01,tablets_impressao_imagem,1,8.56016990617718,-7.56016990617718,7.56016990617718,Sem Pareto (74 categorias),Linear Regression
2018-07-01,tablets_impressao_imagem,0,10.342976773281407,-10.342976773281407,10.342976773281407,Sem Pareto (74 categorias),Linear Regression
2018-08-01,tablets_impressao_imagem,0,11.355303738528164,-11.355303738528164,11.355303738528164,Sem Pareto (74 categorias),Linear Regression
2018-06-01,telefonia,216,277.27452575672214,-61.27452575672214,61.27452575672214,Sem Pareto (74 categorias),Linear Regression
2018-07-01,telefonia,221,254.57445600144274,-33.57445600144274,33.57445600144274,Sem Pareto (74 categorias),Linear Regression
2018-08-01,telefonia,271,247.04842015645045,23.951579843549553,23.951579843549553,Sem Pareto (74 categorias),Linear Regression
